,RSI 5,AVG DAILY RETURN 5,AVG WEEKLY RETURN 5,RATIO 5,RSI 10,AVG DAILY RETURN 10,AVG WEEKLY RETURN 10,RATIO 10,RSI 30,AVG DAILY RETURN 30,AVG WEEKLY RETURN 30,AVG MONTHLY RETURN 30,RATIO 30,RSI 60,AVG DAILY RETURN 60,AVG WEEKLY RETURN 60,AVG MONTHLY RETURN 60,RATIO 60,MACD 10_30,MACD 5_10,MACD 2_10,MACD 10_30 DIFF,MACD 5_10 DIFF,MACD 2_10 DIFF
2902,62.5980836437732,0.1269460037961888,-0.238423000648707,1.002715023951728,67.04247570810668,-0.009166275954581981,0.3375070598922114,0.9834431230707851,48.70374974043101,-0.4478112823848917,-0.4017264200322378,0.9624183591161508,0.9477924945439027,54.84981148768399,-0.324122610538354,-0.2637706696759173,1.476211719063439,0.9352222150936914,-0.7402094698371755,-1.719550277247571,-3.12509722854152,0.1618638830101133,0.02720162362762579,-0.3532882343639088
6895,68.69159017053157,1.742221434905003,5.286030459357401,0.9252603352979317,68.53085269406733,0.9023025029247461,3.701260949526698,0.9008960889052641,63.92615254312347,0.7903977912937769,4.627093728588414,21.87215713186066,0.8115443401343776,56.06498269826672,0.2352233720638364,1.517739212671886,11.99585125633253,0.7701097750175553,1.911973069303777,-0.7637577056884766,-0.7257570902506529,0.05083283082248613,0.3279090303363148,0.5329094626686697
2781,45.349384760614,-0.04462952816560586,-0.6777208542418791,0.9935685564383624,59.09519129758015,0.1620605751855995,-0.5850919345116339,0.9937523067472993,39.90342595045935,-0.08363587013057444,-0.7386367496421646,-0.1520289657335269,0.9746190508946031,38.39579305937313,-0.1144551789388403,-0.85791791159272,-0.4407805951127329,0.9795623840108307,-1.670110410166401,-2.645310003107241,-4.205809448704578,0.0546631754318696,-0.09385885758834434,-0.02769242488977852
3027,70.84353195179374,0.2604519007468234,0.3342317311582279,0.9903000106341704,63.70631769162731,-0.07364248256841853,-0.5275129808291414,0.9898556837825998,49.63473467337047,-0.1548405941666156,-0.1295893670879389,1.828913013541709,0.9666841628409664,46.8510609034359,-0.07325741952968637,-0.5364354534717943,0.7992658285485004,0.9501573724138491,-1.502511820415606,-2.654850295095727,-3.987755619395855,-0.1720434805980986,-0.06957286487925529,-0.307921507864279
4928,56.84976022088323,-1.123770070956792,7.370041392406526,0.9376181614204664,55.29801134884355,-1.961060393573103,1.318449076112056,0.9009451922104458,54.7170184534334,-1.560438456029885,-4.170044112829435,-14.43178489131768,1.003717713361794,38.63211611974957,-1.047697166173799,-4.367977554207519,-16.62679357183912,1.287946716346669,-0.7084036835943621,-0.05709090810833573,-0.01742431900717989,0.07955718888798202,0.1556364102797074,0.1049697124596802
1315,36.05843002014061,-0.2102421962964929,-1.233251637642494,0.9896093578601622,41.29820243869901,-0.2082809453810788,-0.9634350732603371,0.9958301079820431,39.36123185758086,-0.1981372715111124,-2.850658375960101,-7.386155316191602,1.032779932004788,45.25206919287945,-0.1150241585502348,-1.791689328108198,-4.509613640924893,1.097802717627785,-6.932050159413336,-4.472964223225901,-6.918209330240884,0.4657080261588362,0.2509945724949745,1.17549891616359
187,46.93871615351352,0.2352824724884687,1.288059504999551,0.972265430915484,38.94987765163824,-0.1062107652742558,0.1681164016777641,0.9614645257249849,37.78324944525017,-0.04119155522028388,0.1318275830304754,2.978399576234152,0.9507703905949085,39.2167178622259,-0.1447075031908155,-1.387951222084551,-2.41898852478214,0.973821495413237,-0.7072376709879364,-0.7547769026322761,-1.203253248966099,0.01517274433333071,0.1646019502119636,0.2274324937300278
3850,37.69949972021408,-0.1243292987757236,2.106942428418713,0.9769068661518349,42.80571783366106,0.04084801729632419,-0.7474754803590058,0.977344080325423,41.88327232034612,0.09432146772822508,-0.1927041468020528,1.722499883904943,0.9692807036088444,53.03178895766864,0.1977514685863576,0.5548648778548413,5.727326882631928,0.9152068712952928,-10.2906613302371,-12.28714835427022,-16.5767367738666,-0.8547551085173097,0.4280803333629137,-0.5120375662139054
6682,68.6242935124575,-0.2613934656008396,-2.101007671759991,1.021895608767114,64.49807311576102,0.6859548394163206,0.7831161016100576,0.9985301717812549,40.844770147473,-0.2897516585850273,-1.642020288432105,-4.68544542502266,0.9862983727502614,42.71675599220698,0.03451829942259324,-2.503513390837572,-10.00546388398997,1.016362580055314,-0.8027839078931187,-0.7381514751549929,-1.513818411393601,0.1059913083372024,-0.3126364043264722,-0.4666363687226323
6327,19.1824050156596,-1.090742776527508,-0.1338572034138537,1.017179893887118,24.71027551292224,-0.9034390585775341,-3.204488704888368,1.041247959337924,30.04156494403989,-0.6432965457661123,-1.615344709710669,-3.627512856363009,1.092949742446111,45.65348314303758,-0.2678415372771119,0.1892143957289676,3.720521853257313,1.040424078251373,-1.296070377148492,-0.9257575092893653,-1.326424064058248,-0.05735285974317961,0.01003033320109026,-0.06863635381063204
3589,49.7528021904293,0.9570563387439402,1.857419229876214,0.9547924529314198,56.96755852998796,1.014387578747816,2.430568546274241,0.941467459369721,44.58838576290182,-0.001402969485425341,0.2698734190182033,2.844170364740053,0.8905402130668898,43.27803761980319,-0.153174962078003,-2.194433621234176,-6.833451486528396,1.005543827585361,0.7330265600776613,-5.258934622099872,-7.874065745960564,0.8951274107395193,-0.1382341789476413,0.6540275804924534
2948,30.98549937031346,-0.06009872763360766,-0.315357031569211,0.9917853521500751,42.91999124839349,0.06724639027456004,-0.150092492524494,0.9807842965496053,50.34046931293268,0.06552635807257631,0.137541728567488,2.94126980441156,0.9673683999394619,48.21098961103763,-0.1734511266608751,-0.4790812845703354,1.183361419310315,0.9598958356439129,-1.691109739883444,-1.94826212796297,-3.278074368563558,-0.04276732764519409,0.07489563913056685,0.05537290862113053
1213,63.95885686466712,0.04660546364572538,-1.973208513284905,1.016446224867566,49.50472744686397,0.1102055437755744,-0.5284541495709747,1.004807339950036,60.23028221901476,0.2107612018599097,0.2416406696771731,3.332373352548853,0.9534099910205475,55.76243382250145,0.1256730873984701,-0.3269055794850133,1.897789114575316,0.9351847622702464,-0.3105320912768548,-3.666895664099485,-6.848612328731647,-0.2205480238093287,-0.1783207748875384,-0.6826941981460095
